0,94.5273631840796
0.001,94.5280187973373
0.002,94.5287329034501
0.003,94.5295975964549
0.004,94.5298839659268
0.005,94.5300695961303
0.006,94.5303051544239
0.007,94.5301698459061
0.008,94.5300137051938
0.009,94.5302830805593
0.01,94.5304744032586
0.011,94.5307572936741
0.012,94.5311649077991
0.013,94.5320325090405
0.014,94.5327115415352
0.015,94.533497085434
0.016,94.5345169351955
0.017,94.5355738543852
0.018,94.5364334772527
0.019,94.5372499540863
0.02,94.5378798440357
0.021,94.5381509788232
0.022,94.5384708349693
0.023,94.5388443723029
0.024,94.5388655843921
0.025,94.5387593737828
0.026,94.5390619453893
0.027,94.5391853795839
0.028,94.5394722045755
0.029,94.5401781940979
0.03,94.5409758417474
0.031,94.541587412196
0.032,94.5426830613536
0.033,94.5437033992682
0.034,94.544402582861
0.035,94.5452492956155
0.036,94.5459803048689
0.037,94.546471125528
0.038,94.5467102836394
0.039,94.5469733757202
0.04,94.5470436090215
0.041,94.5469580599933
0.042,94.5470126792775
0.043,94.5472675521609
0.044,94.5473541255044
0.045,94.5476676379903
0.046,94.5485827175161
0.047,94.5493352869042
0.048,94.5499309207204
0.049,94.5509392279203
0.05,94.5519539103647
0.051,94.5525786964321
0.052,94.5532917690705
0.053,94.554120308743
0.054,94.5542746496358
0.055,94.5545795802944
0.056,94.5549172414527
0.057,94.5547967531489
0.058,94.5546357590177
0.059,94.5548442324449
0.06,94.554915841369
0.061,94.5551207944779
0.062,94.5555129091941
0.063,94.5562304400154
0.064,94.5567723672584
0.065,94.5576983052587
0.066,94.5587797115988
0.067,94.5596930616338
0.068,94.5604051006516
0.069,94.5612566533453
0.07,94.5619013485819
0.071,94.5621235054416
0.072,94.5624596088887
0.073,94.5626886397959
0.074,94.5627075453727
0.075,94.5627737418107
0.076,94.5630893923052
0.077,94.5633406903742
0.078,94.5636505222664
0.079,94.5644398582435
0.08,94.5651034050949
0.081,94.5657398690588
0.082,94.5668813279261
0.083,94.5678392382884
0.084,94.5684802813572
0.085,94.5693413279035
0.086,94.570214614789
0.087,94.5707166646649
0.088,94.5709655814115
0.089,94.5712225128422
0.09,94.5713196645875
0.091,94.5712952654031
0.092,94.5712839181656
0.093,94.5714709481002
0.094,94.5716080265813
0.095,94.5719361046905
0.096,94.5727707617285
0.097,94.5732524467365
0.098,94.5738972279464
0.099,94.5749631370031
0.1,94.5759001842474
0.101,94.5765712269617
0.102,94.5774812420579
0.103,94.5782712656417
0.104,94.5784981688768
0.105,94.5788077809865
0.106,94.5791810384242
0.107,94.5790830589176
0.108,94.5790160302022
0.109,94.5792838589491
0.11,94.5794533280444
0.111,94.5796570248884
0.112,94.5801747340294
0.113,94.5808181506721
0.114,94.581494312313
0.115,94.5824346950189
0.116,94.5835084306516
0.117,94.5844386928684
0.118,94.5853006578464
0.119,94.5862411658076
0.12,94.5868286032641
0.121,94.586974306391
0.122,94.5873534829984
0.123,94.5877040246521
0.124,94.5874836769184
0.125,94.5875504257906
0.126,94.5878094860444
0.127,94.5878881373962
0.128,94.5882554515555
0.129,94.5891147815687
0.13,94.5898409084437
0.131,94.5905207379963
0.132,94.5916355173378
0.133,94.5924508861111
0.134,94.5931059092126
0.135,94.5939477048769
0.136,94.5947662492082
0.137,94.5952102247659
0.138,94.5955329411619
0.139,94.5957801516543
0.14,94.5957996045666
0.141,94.5957368524425
0.142,94.595883921206
0.143,94.5959552606261
0.144,94.5960317510365
0.145,94.5964631723437
0.146,94.5971995947907
0.147,94.5977720885797
0.148,94.5984970187285
0.149,94.5995301751946
0.15,94.6003536316862
0.151,94.6010264784276
0.152,94.6018212069627
0.153,94.6023895070401
0.154,94.6025467577644
0.155,94.6027599740891
0.156,94.6030163977975
0.157,94.6028799833044
0.158,94.6029949257158
0.159,94.6031907899894
0.16,94.6032647201773
0.161,94.6035677334107
0.162,94.6040748128451
0.163,94.6047807279974
0.164,94.6053622529287
0.165,94.6062380285401
0.166,94.6070383785458
0.167,94.6079234370869
0.168,94.6088363286824
0.169,94.6097412577787
0.17,94.6102878505587
0.171,94.6105529108309
0.172,94.6108641720314
0.173,94.6111106478614
0.174,94.6110179644917
0.175,94.6110634666037
0.176,94.6112051689907
0.177,94.6112735618718
0.178,94.6116887640364
0.179,94.6124647408094
0.18,94.6131594103335
0.181,94.6138470578042
0.182,94.6148660201928
0.183,94.6157100130318
0.184,94.6163827787275
0.185,94.6172466723426
0.186,94.6179324665905
0.187,94.6183253823171
0.188,94.6185952764487
0.189,94.6188864804605
0.19,94.6188661136577
0.191,94.6188188306088
0.192,94.6189357766064
0.193,94.6190028916347
0.194,94.6190807850056
0.195,94.6194768772991
0.196,94.6201667456999
0.197,94.620787193619
